avg_word_length,sentence_length_words,type_token_ratio,causal_marker_ratio,contrast_marker_ratio,named_entity_density,sent_id,para_id,sent_idx,sent_text,start_char,end_char,gold_salient,rst_relation,rst_nuclearity,rst_tree_depth,span_importance_score,sentence_position_ratio,named_entity_count,prev_next_cohesion_score,paragraph_discourse_continuity_score,cue_word_flags,content_word_density,sentence_length_tokens,lexical_density,syntactic_complexity_score,readability_score,discourse_marker_features,pronoun_usage_features,temporal_marker_features,pos_ratio_NN,pos_ratio_NNP,pos_ratio_NNS,pos_ratio_VB,pos_ratio_VBD,pos_ratio_VBG,pos_ratio_VBN,pos_ratio_VBP,pos_ratio_VBZ,pos_ratio_JJ,pos_ratio_RB,punctuation_pattern_comma_count,punctuation_pattern_semicolon_count,concreteness_noun_count,concreteness_total,prev_sent_label,concreteness_ratio,surprisal_sentence_total,surprisal_sentence_per_token,surprisal_word_mean,surprisal_word_max,surprisal_word_std,feature_salience_score,feature_salience_rank,feature_salience_label,next_sent_label
5.642857142857143,14,1.0,0.0,0.0,0.07142857142857142,squad_v2_56d61c4e1c85041400946f1d_s0,squad_v2_56d61c4e1c85041400946f1d,0,The Internet was extensively used for passing information to aid rescue and recovery efforts.,0,93,0,purpose,NS,4.0,0.75,0.0,1.0,0.15625,1.0,,0.6428571428571429,14.0,0.6428571428571429,1,22.410000000000025,,,,0.26666666666666666,0.06666666666666667,0.06666666666666667,,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,,0.06666666666666667,0,0,6,15,,0.4,101.44563313719408,6.763042209146272,7.18559133392299,14.900987110829925,4.650454479217023,0.10638573302752478,2,0,
4.708333333333333,24,0.9583333333333334,0.0,0.0,0.041666666666666664,squad_v2_56d61c4e1c85041400946f1d_s1,squad_v2_56d61c4e1c85041400946f1d,1,"For example, the official news agency Xinhua set up an online rescue request center in order to find the blind spots of disaster recovery.",94,232,0,purpose,NS,5.0,0.75,0.2,1.0,0.1291454081632653,0.5,,0.7083333333333334,24.0,0.7083333333333334,1,43.78346153846158,,,,0.38461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,,,,,0.07692307692307693,,1,0,12,26,,0.46153846153846156,144.80163680238397,5.36302358527348,6.130635559872663,15.359154802839296,3.9028797208347075,-0.12292342575240535,3,0,
5.054054054054054,37,0.8378378378378378,0.02702702702702703,0.0,0.02702702702702703,squad_v2_56d61c4e1c85041400946f1d_s2,squad_v2_56d61c4e1c85041400946f1d,2,"After knowing that rescue helicopters had trouble landing into the epicenter area in Wenchuan, a student proposed a landing spot online and it was chosen as the first touchdown place for the helicopters[not in citation given].",233,459,0,adversative,NS,8.0,0.75,0.4,1.0,0.07374768089053804,0.0,first,0.6756756756756757,37.0,0.6756756756756757,2,29.03463414634149,first,it,after|now,0.21951219512195122,0.04878048780487805,0.04878048780487805,,0.07317073170731707,0.04878048780487805,0.04878048780487805,0.024390243902439025,,0.07317073170731707,0.024390243902439025,1,0,13,41,,0.3170731707317073,289.5161849286715,6.7329345332249195,7.858076696070078,20.078386390127022,4.841798119473392,-0.4017250921728904,6,0,
5.6,15,1.0,0.0,0.0,0.0,squad_v2_56d61c4e1c85041400946f1d_s3,squad_v2_56d61c4e1c85041400946f1d,3,Volunteers also set up several websites to help store contact information for victims and evacuees.,460,559,1,purpose,NS,6.0,0.75,0.6,0.0,0.03835227272727273,0.0,,0.8,15.0,0.8,1,31.97,,,,0.0625,,0.25,0.125,,,,0.0625,,0.125,0.0625,0,0,5,16,,0.3125,102.04420963781601,5.669122757656445,6.727176027213015,15.57397920931592,5.092913596121656,-0.312883801714637,5,0,
5.473684210526316,19,0.8947368421052632,0.0,0.0,0.10526315789473684,squad_v2_56d61c4e1c85041400946f1d_s4,squad_v2_56d61c4e1c85041400946f1d,4,"On May 31, a rescue helicopter carrying earthquake survivors and crew members crashed in fog and turbulence in Wenchuan county.",560,687,0,elaboration,NS,6.0,0.75,0.8,2.0,0.015625,0.5,,0.7,20.0,0.7,3,49.91409090909093,,,,0.2727272727272727,0.09090909090909091,0.09090909090909091,,0.045454545454545456,0.045454545454545456,0.045454545454545456,,,,,1,0,10,22,,0.45454545454545453,146.2070432868285,6.0919601369511875,7.341186321761216,22.924596007260497,4.920536442167542,-0.2044277179490811,4,0,
8.0,1,1.0,0.0,0.0,0.0,squad_v2_56d61c4e1c85041400946f1d_s5,squad_v2_56d61c4e1c85041400946f1d,5,No-one survived.,688,704,0,elaboration,NS,4.0,0.75,1.0,0.0,0.0,1.0,,1.0,2.0,1.0,0,34.59000000000003,,,,,,,,,,0.3333333333333333,,,,,0,0,0,3,,0.0,22.47665040445823,4.495330080891646,10.52863609476856,14.552258477782534,4.023622383013974,0.24195861548645636,1,1,
5.0,22,0.9090909090909091,0.0,0.0,0.22727272727272727,squad_v2_572abec0be1ee31400cb8201_s0,squad_v2_572abec0be1ee31400cb8201,0,"In Why F A Hayek is a Conservative, British policy analyst Madsen Pirie claims Hayek mistakes the nature of the conservative outlook.",0,133,1,attribution,SN,4.0,0.75,0.0,9.0,0.06666666666666667,1.0,,0.6818181818181818,22.0,0.6818181818181818,1,37.950000000000045,,,,0.16666666666666666,0.20833333333333334,,,,,,,0.125,0.125,,1,0,9,24,,0.375,223.06520257021654,7.966614377507733,10.280543385945544,24.510144268969324,5.835533083351797,0.31315360104120743,1,1,
4.472222222222222,36,0.8333333333333334,0.0,0.027777777777777776,0.027777777777777776,squad_v2_572abec0be1ee31400cb8201_s1,squad_v2_572abec0be1ee31400cb8201,1,"Conservatives, he says, are not averse to change – but like Hayek, they are highly averse to change being imposed on the social order by people in authority who think they know how to run things better.",134,336,0,attribution,SN,10.0,0.75,0.3333333333333333,1.0,0.08333333333333334,0.5,,0.6944444444444444,36.0,0.6944444444444444,4,43.47853658536589,,he|they|they,now,0.04878048780487805,0.024390243902439025,0.07317073170731707,0.07317073170731707,,0.024390243902439025,0.024390243902439025,0.0975609756097561,0.024390243902439025,0.07317073170731707,0.07317073170731707,3,0,6,41,,0.14634146341463414,222.66624537968062,5.060596485901832,5.530036319921512,13.76779487157756,3.707217156806804,-0.5275820608866002,4,0,
4.388888888888889,18,0.7777777777777778,0.0,0.0,0.0,squad_v2_572abec0be1ee31400cb8201_s2,squad_v2_572abec0be1ee31400cb8201,2,They wish to allow the market to function smoothly and give it the freedom to change and develop.,337,434,0,joint,NN,8.0,1.0,0.6666666666666666,0.0,0.09166666666666667,0.0,,0.6111111111111112,18.0,0.6111111111111112,2,67.32894736842107,,they|it,,0.10526315789473684,,,0.2631578947368421,,,,0.05263157894736842,,,0.05263157894736842,0,0,2,19,,0.10526315789473684,85.24406505127874,4.486529739540987,4.614569303533579,9.198352121664271,2.6839651105716364,-0.1828487036246004,3,0,
4.666666666666667,12,1.0,0.0,0.0,0.16666666666666666,squad_v2_572abec0be1ee31400cb8201_s3,squad_v2_572abec0be1ee31400cb8201,3,"It is an outlook, says Pirie, that Hayek and conservatives both share.",435,505,0,attribution,NS,6.0,0.75,1.0,2.0,0.08333333333333333,0.0,,0.6666666666666666,12.0,0.6666666666666666,3,84.45000000000003,,it,,0.13333333333333333,0.13333333333333333,,,,,,,0.2,,,2,0,4,15,,0.26666666666666666,110.0236817638918,6.471981280228929,9.662864860098905,18.431919539996667,5.569861019996061,-0.16779322799269145,2,0,
5.043478260869565,23,0.9130434782608695,0.043478260869565216,0.0,0.043478260869565216,squad_v2_570602f875f01819005e786f_s0,squad_v2_570602f875f01819005e786f,0,"The typical image of migration is of northern landbirds, such as swallows (Hirundinidae) and birds of prey, making long flights to the tropics.",0,143,0,restatement,NS,6.0,0.75,0.0,1.0,0.04878048780487805,1.0,,0.6086956521739131,23.0,0.6086956521739131,3,63.600714285714304,,,,0.10714285714285714,0.03571428571428571,0.17857142857142858,,,0.03571428571428571,,,0.03571428571428571,0.14285714285714285,,2,0,9,28,,0.32142857142857145,204.81430665237875,5.851837332925107,9.540578915340959,55.29257166622912,11.360886752381333,-0.07805328641408849,5,0,
5.833333333333333,24,0.9583333333333334,0.0,0.041666666666666664,0.20833333333333334,squad_v2_570602f875f01819005e786f_s1,squad_v2_570602f875f01819005e786f,1,"However, many Holarctic wildfowl and finch (Fringillidae) species winter in the North Temperate Zone, in regions with milder winters than their summer breeding grounds.",144,312,0,restatement,NS,7.0,0.75,0.2,5.0,0.0516629711751663,0.5,however,0.7916666666666666,24.0,0.7916666666666666,3,49.04137931034484,however,,,0.20689655172413793,0.1724137931034483,0.10344827586206896,,,,,,0.034482758620689655,0.034482758620689655,0.034482758620689655,2,0,14,29,,0.4827586206896552,225.63400186431858,5.78548722729022,9.937912297233698,41.15281858453811,9.56359600280154,0.0015048638402086478,4,0,
6.0,48,0.7083333333333334,0.0,0.0,0.20833333333333334,squad_v2_570602f875f01819005e786f_s2,squad_v2_570602f875f01819005e786f,2,"For example, the pink-footed goose Anser brachyrhynchus migrates from Iceland to Britain and neighbouring countries, whilst the dark-eyed junco Junco hyemalis migrates from subarctic and arctic climates to the contiguous United States and the American goldfinch from taiga to wintering grounds extending from the American South northwestward to Western Oregon.",313,673,1,elaboration,NS,7.0,0.75,0.4,11.0,0.05852272727272727,0.0,,0.66,50.0,0.66,5,-8.178867924528276,,,,0.1320754716981132,0.16981132075471697,0.09433962264150944,,0.018867924528301886,0.05660377358490566,,,,0.11320754716981132,0.018867924528301886,2,0,22,53,,0.41509433962264153,426.2297357024689,5.464483791057293,8.67589272051291,25.23780646918484,7.044652263108863,-0.21727763481169954,6,0,
5.888888888888889,18,0.8888888888888888,0.0,0.0,0.05555555555555555,squad_v2_570602f875f01819005e786f_s3,squad_v2_570602f875f01819005e786f,3,Migratory routes and wintering grounds are traditional and learned by young during their first migration with their parents.,674,798,0,joint,NN,4.0,1.0,0.6,0.0,0.03125,0.5,first,0.7222222222222222,18.0,0.7222222222222222,2,40.613157894736844,first,,during,0.05263157894736842,0.05263157894736842,0.15789473684210525,,,0.05263157894736842,0.05263157894736842,0.05263157894736842,,0.15789473684210525,,0,0,5,19,,0.2631578947368421,121.51831368454704,5.523559712933956,6.668512073254813,14.586640780307873,4.37760115942186,0.28639756886938356,3,0,
5.333333333333333,15,0.9333333333333333,0.06666666666666667,0.0,0.06666666666666667,squad_v2_570602f875f01819005e786f_s4,squad_v2_570602f875f01819005e786f,4,"Some ducks, such as the garganey Anas querquedula, move completely or partially into the tropics.",799,896,0,joint,NN,3.0,1.0,0.8,1.0,0.016129032258064516,1.0,,0.7333333333333333,15.0,0.7333333333333333,3,47.565,,,,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,,,,,,0.05555555555555555,0.1111111111111111,2,0,5,18,,0.2777777777777778,189.10056314266174,7.879190130944239,12.634627237453698,48.45597210140595,12.41170264592112,0.8983236605272801,1,1,
5.7,20,0.9,0.0,0.0,0.25,squad_v2_570602f875f01819005e786f_s5,squad_v2_570602f875f01819005e786f,5,"The European pied flycatcher Ficedula hypoleuca also follows this migratory trend, breeding in Asia and Europe and wintering in Africa.",897,1032,0,joint,NN,5.0,1.0,1.0,5.0,0.03225806451612903,1.0,,0.7,20.0,0.7,3,19.15045454545455,,,,0.09090909090909091,0.22727272727272727,,,0.045454545454545456,0.09090909090909091,,,0.045454545454545456,0.045454545454545456,0.045454545454545456,1,0,7,22,,0.3181818181818182,179.3475725050991,5.785405564680616,9.668204506752062,33.39458406556139,8.502160854727945,0.6482012672937341,2,0,
5.395348837209302,43,0.8604651162790697,0.06976744186046512,0.0,0.046511627906976744,squad_v2_572a60d8d562191400bc86a5_s0,squad_v2_572a60d8d562191400bc86a5,0,"The art of carpet weaving was particularly significant in the Ottoman Empire, carpets having an immense importance both as decorative furnishings, rich in religious and other symbolism, and as a practical consideration, as it was customary to remove one's shoes in living quarters.",0,281,0,explanation,NS,4.0,0.75,0.0,2.0,0.17307692307692307,0.0,,0.627906976744186,43.0,0.627906976744186,6,5.16530612244901,,it,,0.14285714285714285,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.04081632653061224,0.02040816326530612,,,0.02040816326530612,0.16326530612244897,0.02040816326530612,4,0,12,49,,0.24489795918367346,292.60541070611976,5.737360994237642,7.017568999425296,29.258824995391656,5.44333118051583,-0.0994371084164819,2,0,
5.419354838709677,31,0.8387096774193549,0.0,0.0,0.06451612903225806,squad_v2_572a60d8d562191400bc86a5_s1,squad_v2_572a60d8d562191400bc86a5,1,"The weaving of such carpets originated in the nomadic cultures of central Asia (carpets being an easily transportable form of furnishing), and was eventually spread to the settled societies of Anatolia.",282,484,0,context,NS,5.0,0.75,0.3333333333333333,2.0,0.13001672240802675,0.0,,0.5806451612903226,31.0,0.5806451612903226,2,26.28142857142859,,,eventually,0.05714285714285714,0.05714285714285714,0.11428571428571428,,0.02857142857142857,0.05714285714285714,0.05714285714285714,,,0.14285714285714285,0.05714285714285714,1,0,8,35,,0.22857142857142856,183.09007585633154,4.465611606251989,6.152123354646237,21.845051072932065,4.73671820229427,-0.37131734177621767,4,0,
4.5,28,0.8928571428571429,0.03571428571428571,0.03571428571428571,0.0,squad_v2_572a60d8d562191400bc86a5_s2,squad_v2_572a60d8d562191400bc86a5,2,"Turks used carpets, rugs and kilims not just on the floors of a room, but also as a hanging on walls and doorways, where they provided additional insulation.",485,642,1,elaboration,NS,6.0,0.75,0.6666666666666666,0.0,0.08514492753623187,0.5,,0.6428571428571429,28.0,0.6428571428571429,6,60.67375000000003,,they,,0.09375,,0.1875,,0.03125,,0.03125,,0.03125,0.03125,0.09375,3,0,9,32,,0.28125,192.91314292792086,5.3586984146644685,6.975484700090063,22.032314271445063,4.992117741530628,-0.24885898790475336,3,0,
5.357142857142857,14,1.0,0.0,0.0,0.0,squad_v2_572a60d8d562191400bc86a5_s3,squad_v2_572a60d8d562191400bc86a5,3,"They were also commonly donated to mosques, which often amassed large collections of them.",643,733,0,elaboration,NS,5.0,0.75,1.0,0.0,0.08333333333333333,1.0,,0.7857142857142857,14.0,0.7857142857142857,1,47.83250000000001,,they|them,,,,0.125,,0.125,,0.0625,,,0.0625,0.1875,1,0,2,16,,0.125,78.77679616635415,4.923549760397134,5.857978009302094,15.949425427757529,4.56598618618801,0.06457905779250195,1,1,
4.470588235294118,17,0.8823529411764706,0.0,0.0,0.29411764705882354,squad_v2_572a6ceb7a1753140016af36_s0,squad_v2_572a6ceb7a1753140016af36,0,"Also in 1931, Hayek critiqued Keynes's Treatise on Money (1930) in his ""Reflections on the pure theory of Mr.",0,109,0,context,NS,5.0,0.75,0.0,6.0,0.0,0.0,,0.6842105263157895,19.0,0.6842105263157895,1,90.09200000000001,,,,0.12,0.2,,,0.04,,,,,,0.04,1,0,8,25,,0.32,172.3095251121658,5.5583717778118,9.35678814133759,19.93458600198677,6.657082647046218,-0.36389741692385486,9,0,
1.0,1,1.0,0.0,0.0,0.0,squad_v2_572a6ceb7a1753140016af36_s1,squad_v2_572a6ceb7a1753140016af36,1,J.,110,112,0,same-unit,NN,4.0,1.0,0.1111111111111111,0.0,0.0,0.5,,1.0,1.0,1.0,0,204.805,,,,,0.5,,,,,,,,,,0,0,1,2,,0.5,8.89921679609296,4.44960839804648,7.967076680145138,7.967076680145138,0.0,0.3936924514089773,2,0,
1.0,1,1.0,0.0,0.0,0.0,squad_v2_572a6ceb7a1753140016af36_s2,squad_v2_572a6ceb7a1753140016af36,2,M.,113,115,0,same-unit,NN,4.0,1.0,0.2222222222222222,0.0,0.0,1.0,,1.0,1.0,1.0,0,204.805,,,,,0.5,,,,,,,,,,0,0,1,2,,0.5,8.742913729259023,4.371456864629511,8.100928754315653,8.100928754315653,0.0,0.531846180523541,1,1,
4.533333333333333,15,0.9333333333333333,0.06666666666666667,0.0,0.06666666666666667,squad_v2_572a6ceb7a1753140016af36_s3,squad_v2_572a6ceb7a1753140016af36,3,"Keynes"" and published his lectures at the LSE in book form as Prices and Production.",116,200,0,same-unit,NN,4.0,1.0,0.3333333333333333,3.0,0.02564102564102564,0.5,,0.6,15.0,0.6,2,75.12117647058825,,,,0.11764705882352941,0.11764705882352941,0.17647058823529413,,0.058823529411764705,,,,,,,0,0,7,17,,0.4117647058823529,122.56215424982892,6.8090085694349405,7.39056930663289,15.143969966197432,5.306344135369267,0.25410727428711344,3,0,
5.193548387096774,31,0.8709677419354839,0.0,0.0,0.03225806451612903,squad_v2_572a6ceb7a1753140016af36_s4,squad_v2_572a6ceb7a1753140016af36,4,"Unemployment and idle resources are, for Keynes, caused by a lack of effective demand; for Hayek, they stem from a previous, unsustainable episode of easy money and artificially low interest rates.",201,398,0,adversative,NN,5.0,1.0,0.4444444444444444,2.0,0.04034690799396681,0.0,,0.6451612903225806,31.0,0.6451612903225806,6,29.80432432432434,,they,,0.16216216216216217,0.05405405405405406,0.05405405405405406,,,,0.02702702702702703,0.05405405405405406,,0.16216216216216217,0.02702702702702703,4,1,10,37,,0.2702702702702703,203.1839732461917,5.3469466643734656,7.180720472003665,16.766896898468193,5.725144858280793,0.0646791831319998,5,0,
5.0,8,1.0,0.0,0.0,0.25,squad_v2_572a6ceb7a1753140016af36_s5,squad_v2_572a6ceb7a1753140016af36,5,Keynes asked his friend Piero Sraffa to respond.,399,447,1,elaboration,NS,5.0,0.75,0.5555555555555556,2.0,0.03256302521008403,0.5,,0.875,8.0,0.875,0,75.50000000000003,,,,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,,,,,,,0,0,4,9,,0.4444444444444444,74.23115609292309,5.7100889302248525,8.783455225767577,18.573959065094787,5.520988733385552,0.027033181002025307,6,0,
4.8,25,0.8,0.0,0.0,0.04,squad_v2_572a6ceb7a1753140016af36_s6,squad_v2_572a6ceb7a1753140016af36,6,"Sraffa elaborated on the effect of inflation-induced ""forced savings"" on the capital sector and about the definition of a ""natural"" interest rate in a growing economy.",448,615,0,elaboration,NS,5.0,0.75,0.6666666666666666,0.0,0.0583976833976834,1.0,,0.5769230769230769,26.0,0.5769230769230769,1,25.27322580645162,,,,0.22580645161290322,0.03225806451612903,0.03225806451612903,,0.03225806451612903,0.03225806451612903,,,,0.0967741935483871,,0,0,9,31,,0.2903225806451613,164.94369937496614,4.581769427082393,6.264630647568269,19.97523342198052,5.172875347609843,-0.2622901492480817,8,0,
5.2631578947368425,19,1.0,0.0,0.0,0.3684210526315789,squad_v2_572a6ceb7a1753140016af36_s7,squad_v2_572a6ceb7a1753140016af36,7,"Others who responded negatively to Hayek's work on the business cycle included John Hicks, Frank Knight, and Gunnar Myrdal.",616,739,0,elaboration,NS,6.0,0.75,0.7777777777777778,7.0,0.08054054054054055,1.0,,0.7894736842105263,19.0,0.7894736842105263,3,62.10739130434784,,,,0.13043478260869565,0.30434782608695654,0.043478260869565216,,0.08695652173913043,,,,,,0.043478260869565216,2,0,11,23,,0.4782608695652174,154.72852513008317,5.730686115929006,8.609696925400435,17.870733965213308,4.949518822580473,0.2251060000329492,4,0,
5.136363636363637,44,0.7954545454545454,0.0,0.0,0.09090909090909091,squad_v2_572a6ceb7a1753140016af36_s8,squad_v2_572a6ceb7a1753140016af36,8,"Kaldor later wrote that Hayek's Prices and Production had produced ""a remarkable crop of critics"" and that the total number of pages in British and American journals dedicated to the resulting debate ""could rarely have been equalled in the economic controversies of the past.",740,1015,0,elaboration,NS,8.0,0.75,0.8888888888888888,5.0,0.08,0.5,,0.6136363636363636,44.0,0.6136363636363636,3,15.524489795918385,,,later,0.08163265306122448,0.061224489795918366,0.10204081632653061,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.08163265306122448,,,0.10204081632653061,0.04081632653061224,0,0,12,49,,0.24489795918367346,298.08920496790984,5.624324622036035,6.6349089767820395,21.1859672620201,5.392277770008981,-0.2604256663231061,7,0,
0.0,0,0.0,0.0,0.0,0.0,squad_v2_572a6ceb7a1753140016af36_s9,squad_v2_572a6ceb7a1753140016af36,9,"""",1015,1016,0,same-unit,NN,7.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,205.82000000000002,,,,,,,,,,,,,,,0,0,0,1,,0.0,7.1763543343818705,7.1763543343818705,,,,-0.6770245838345181,10,0,
