avg_word_length,sentence_length_words,type_token_ratio,causal_marker_ratio,contrast_marker_ratio,named_entity_density,sent_id,para_id,sent_idx,sent_text,start_char,end_char,rst_relation,rst_nuclearity,rst_tree_depth,span_importance_score,sentence_position_ratio,named_entity_count,prev_next_cohesion_score,paragraph_discourse_continuity_score,cue_word_flags,content_word_density,sentence_length_tokens,lexical_density,syntactic_complexity_score,readability_score,discourse_marker_features,pronoun_usage_features,temporal_marker_features,pos_ratio_NN,pos_ratio_NNP,pos_ratio_NNS,pos_ratio_VB,pos_ratio_VBD,pos_ratio_VBG,pos_ratio_VBN,pos_ratio_VBP,pos_ratio_VBZ,pos_ratio_JJ,pos_ratio_RB,punctuation_pattern_comma_count,punctuation_pattern_semicolon_count,concreteness_noun_count,concreteness_total,prev_sent_label,concreteness_ratio,surprisal_sentence_total,surprisal_sentence_per_token,surprisal_word_mean,surprisal_word_max,surprisal_word_std,prev_sent_text,next_sent_text,full_text,hybrid_prob,hybrid_salient
4.567567567567568,37,0.7567567567567568,0.0,0.0,0.027027027027027,squad_v2_56dff532231d4119001abf05_s4,squad_v2_56dff532231d4119001abf05,4,"A side effect of ""The Troubles"" was that the lack of a tourist industry meant that a higher proportion of traditional bars have survived the wholesale refitting of Irish pub interiors in the 'English style' in the 1950s and 1960s.",433,663,Other,SN,6.0,0.75,0.8,1.3862943611198906,0.0906292749658002,0.0,missing,0.55,3.713572066704308,0.55,1,41.04318181818184,,,,0.1818181818181818,0.0227272727272727,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0227272727272727,0.0227272727272727,0.0,0.1136363636363636,0.0,0,0,11,44,0.0,0.25,263.77018570336054,5.2754037140672105,6.361641951424184,3.1312929957016014,5.095045405201775,Pubs in Northern Ireland are largely identical to their counterparts in the Republic of Ireland except for the lack of spirit grocers.,New Zealand sports a number of Irish pubs.,"Pubs in Northern Ireland are largely identical to their counterparts in the Republic of Ireland except for the lack of spirit grocers. [SEP] A side effect of ""The Troubles"" was that the lack of a tourist industry meant that a higher proportion of traditional bars have survived the wholesale refitting of Irish pub interiors in the 'English style' in the 1950s and 1960s. [SEP] New Zealand sports a number of Irish pubs.",0.438005656003952,0
4.25,8,1.0,0.0,0.0,0.25,squad_v2_56dff532231d4119001abf05_s5,squad_v2_56dff532231d4119001abf05,5,New Zealand sports a number of Irish pubs.,664,706,Joint,NN,2.0,1.0,1.0,1.0986122886681098,0.088235294117647,0.0,missing,0.75,2.1972245773362196,0.75,0,94.3,,,,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,,0.0,0.0,0.1111111111111111,0.0,0,0,5,9,0.0,0.5555555555555556,56.56333855441712,6.284815394935235,6.320869238933715,2.631454913026521,4.075078643172302,"A side effect of ""The Troubles"" was that the lack of a tourist industry meant that a higher proportion of traditional bars have survived the wholesale refitting of Irish pub interiors in the 'English style' in the 1950s and 1960s.",,"A side effect of ""The Troubles"" was that the lack of a tourist industry meant that a higher proportion of traditional bars have survived the wholesale refitting of Irish pub interiors in the 'English style' in the 1950s and 1960s. [SEP] New Zealand sports a number of Irish pubs. [SEP] ",0.5066115260124207,1
5.043478260869565,23,0.9130434782608696,0.0434782608695652,0.0,0.0434782608695652,squad_v2_570602f875f01819005e786f_s0,squad_v2_570602f875f01819005e786f,0,"The typical image of migration is of northern landbirds, such as swallows (Hirundinidae) and birds of prey, making long flights to the tropics.",0,143,Restatement,NS,6.0,0.75,0.0,0.6931471805599453,0.048780487804878,1.0,missing,0.6086956521739131,3.1780538303479458,0.6086956521739131,3,63.600714285714304,,,,0.1071428571428571,0.0357142857142857,0.1785714285714285,0.0,0.0,0.0357142857142857,,0.0,0.0357142857142857,0.1428571428571428,0.0,2,0,9,28,missing,0.3214285714285714,204.81430665237875,5.851837332925107,9.54057891534096,4.030562584455262,11.360886752381331,,"However, many Holarctic wildfowl and finch (Fringillidae) species winter in the North Temperate Zone, in regions with milder winters than their summer breeding grounds."," [SEP] The typical image of migration is of northern landbirds, such as swallows (Hirundinidae) and birds of prey, making long flights to the tropics. [SEP] However, many Holarctic wildfowl and finch (Fringillidae) species winter in the North Temperate Zone, in regions with milder winters than their summer breeding grounds.",0.49964138865470886,0
5.833333333333333,24,0.9583333333333334,0.0,0.0416666666666666,0.2083333333333333,squad_v2_570602f875f01819005e786f_s1,squad_v2_570602f875f01819005e786f,1,"However, many Holarctic wildfowl and finch (Fringillidae) species winter in the North Temperate Zone, in regions with milder winters than their summer breeding grounds.",144,312,Restatement,NS,7.0,0.75,0.2,1.791759469228055,0.0516629711751663,0.5,however,0.7916666666666666,3.2188758248682006,0.7916666666666666,3,49.04137931034484,however,,,0.2068965517241379,0.1724137931034483,0.1034482758620689,0.0,0.0,0.0,,0.0,0.0344827586206896,0.0344827586206896,0.0344827586206896,2,0,14,29,0.0,0.4827586206896552,225.63400186431855,5.78548722729022,9.937912297233698,3.7413015525451945,9.56359600280154,"The typical image of migration is of northern landbirds, such as swallows (Hirundinidae) and birds of prey, making long flights to the tropics.","For example, the pink-footed goose Anser brachyrhynchus migrates from Iceland to Britain and neighbouring countries, whilst the dark-eyed junco Junco hyemalis migrates from subarctic and arctic climates to the contiguous United States and the American goldfinch from taiga to wintering grounds extending from the American South northwestward to Western Oregon.","The typical image of migration is of northern landbirds, such as swallows (Hirundinidae) and birds of prey, making long flights to the tropics. [SEP] However, many Holarctic wildfowl and finch (Fringillidae) species winter in the North Temperate Zone, in regions with milder winters than their summer breeding grounds. [SEP] For example, the pink-footed goose Anser brachyrhynchus migrates from Iceland to Britain and neighbouring countries, whilst the dark-eyed junco Junco hyemalis migrates from subarctic and arctic climates to the contiguous United States and the American goldfinch from taiga to wintering grounds extending from the American South northwestward to Western Oregon.",0.5547426342964172,1
6.0,48,0.7083333333333334,0.0,0.0,0.2083333333333333,squad_v2_570602f875f01819005e786f_s2,squad_v2_570602f875f01819005e786f,2,"For example, the pink-footed goose Anser brachyrhynchus migrates from Iceland to Britain and neighbouring countries, whilst the dark-eyed junco Junco hyemalis migrates from subarctic and arctic climates to the contiguous United States and the American goldfinch from taiga to wintering grounds extending from the American South northwestward to Western Oregon.",313,673,Elaboration,NS,7.0,0.75,0.4,2.4849066497880004,0.0585227272727272,0.0,missing,0.66,3.9318256327243257,0.66,5,-8.178867924528276,,,,0.1320754716981132,0.1698113207547169,0.0943396226415094,0.0,0.0188679245283018,0.0566037735849056,,0.0,0.0,0.1132075471698113,0.0188679245283018,2,0,22,53,0.0,0.4150943396226415,426.2297357024689,5.464483791057293,8.67589272051291,3.2672013656572796,7.044652263108863,"However, many Holarctic wildfowl and finch (Fringillidae) species winter in the North Temperate Zone, in regions with milder winters than their summer breeding grounds.",Migratory routes and wintering grounds are traditional and learned by young during their first migration with their parents.,"However, many Holarctic wildfowl and finch (Fringillidae) species winter in the North Temperate Zone, in regions with milder winters than their summer breeding grounds. [SEP] For example, the pink-footed goose Anser brachyrhynchus migrates from Iceland to Britain and neighbouring countries, whilst the dark-eyed junco Junco hyemalis migrates from subarctic and arctic climates to the contiguous United States and the American goldfinch from taiga to wintering grounds extending from the American South northwestward to Western Oregon. [SEP] Migratory routes and wintering grounds are traditional and learned by young during their first migration with their parents.",0.5808714032173157,1
5.888888888888889,18,0.8888888888888888,0.0,0.0,0.0555555555555555,squad_v2_570602f875f01819005e786f_s3,squad_v2_570602f875f01819005e786f,3,Migratory routes and wintering grounds are traditional and learned by young during their first migration with their parents.,674,798,Joint,NN,4.0,1.0,0.6,0.0,0.03125,0.5,first,0.7222222222222222,2.9444389791664403,0.7222222222222222,2,40.61315789473685,first,,during,0.0526315789473684,0.0526315789473684,0.1578947368421052,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.1578947368421052,0.0,0,0,5,19,1.0,0.2631578947368421,121.51831368454704,5.523559712933956,6.668512073254813,2.7464141871329164,4.37760115942186,"For example, the pink-footed goose Anser brachyrhynchus migrates from Iceland to Britain and neighbouring countries, whilst the dark-eyed junco Junco hyemalis migrates from subarctic and arctic climates to the contiguous United States and the American goldfinch from taiga to wintering grounds extending from the American South northwestward to Western Oregon.","Some ducks, such as the garganey Anas querquedula, move completely or partially into the tropics.","For example, the pink-footed goose Anser brachyrhynchus migrates from Iceland to Britain and neighbouring countries, whilst the dark-eyed junco Junco hyemalis migrates from subarctic and arctic climates to the contiguous United States and the American goldfinch from taiga to wintering grounds extending from the American South northwestward to Western Oregon. [SEP] Migratory routes and wintering grounds are traditional and learned by young during their first migration with their parents. [SEP] Some ducks, such as the garganey Anas querquedula, move completely or partially into the tropics.",0.4218251407146454,0
5.333333333333333,15,0.9333333333333332,0.0666666666666666,0.0,0.0666666666666666,squad_v2_570602f875f01819005e786f_s4,squad_v2_570602f875f01819005e786f,4,"Some ducks, such as the garganey Anas querquedula, move completely or partially into the tropics.",799,896,Joint,NN,3.0,1.0,0.8,0.6931471805599453,0.0161290322580645,1.0,missing,0.7333333333333333,2.772588722239781,0.7333333333333333,3,47.565,,,,0.1111111111111111,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0,0.0,,0.0,0.0,0.0555555555555555,0.1111111111111111,2,0,5,18,0.0,0.2777777777777778,189.1005631426617,7.879190130944239,12.634627237453698,3.9010828212802102,12.41170264592112,Migratory routes and wintering grounds are traditional and learned by young during their first migration with their parents.,"The European pied flycatcher Ficedula hypoleuca also follows this migratory trend, breeding in Asia and Europe and wintering in Africa.","Migratory routes and wintering grounds are traditional and learned by young during their first migration with their parents. [SEP] Some ducks, such as the garganey Anas querquedula, move completely or partially into the tropics. [SEP] The European pied flycatcher Ficedula hypoleuca also follows this migratory trend, breeding in Asia and Europe and wintering in Africa.",0.5012175440788269,0
5.7,20,0.9,0.0,0.0,0.25,squad_v2_570602f875f01819005e786f_s5,squad_v2_570602f875f01819005e786f,5,"The European pied flycatcher Ficedula hypoleuca also follows this migratory trend, breeding in Asia and Europe and wintering in Africa.",897,1032,Joint,NN,5.0,1.0,1.0,1.791759469228055,0.032258064516129,1.0,missing,0.7,3.044522437723423,0.7,3,19.15045454545455,,,,0.0909090909090909,0.2272727272727272,0.0,0.0,0.0454545454545454,0.0909090909090909,,0.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,1,0,7,22,0.0,0.3181818181818182,179.3475725050991,5.785405564680616,9.668204506752062,3.537899112029771,8.502160854727945,"Some ducks, such as the garganey Anas querquedula, move completely or partially into the tropics.",,"Some ducks, such as the garganey Anas querquedula, move completely or partially into the tropics. [SEP] The European pied flycatcher Ficedula hypoleuca also follows this migratory trend, breeding in Asia and Europe and wintering in Africa. [SEP] ",0.5157514214515686,0
5.608695652173913,23,0.9130434782608696,0.0,0.0,0.0869565217391304,squad_v2_5727ebe03acd2414000deff0_s0,squad_v2_5727ebe03acd2414000deff0,0,"Nasser remains an iconic figure in the Arab world, particularly for his strides towards social justice and Arab unity, modernization policies, and anti-imperialist efforts.",0,172,Joint,NN,4.0,1.0,0.0,1.0986122886681098,0.1025641025641025,0.0,missing,0.75,3.2188758248682006,0.75,5,12.236428571428604,,,,0.1785714285714285,0.0714285714285714,0.1071428571428571,0.0,0.0,0.0,,0.0357142857142857,0.0357142857142857,0.1428571428571428,0.0357142857142857,3,0,10,28,missing,0.3571428571428571,170.9512277602578,5.180340235159328,7.365371074660883,3.2433647908509387,6.6453802685439545,,"His presidency also encouraged and coincided with an Egyptian cultural boom, and launched large industrial projects, including the Aswan Dam and Helwan City."," [SEP] Nasser remains an iconic figure in the Arab world, particularly for his strides towards social justice and Arab unity, modernization policies, and anti-imperialist efforts. [SEP] His presidency also encouraged and coincided with an Egyptian cultural boom, and launched large industrial projects, including the Aswan Dam and Helwan City.",0.48429110646247864,1
5.739130434782608,23,0.9130434782608696,0.0,0.0,0.1739130434782608,squad_v2_5727ebe03acd2414000deff0_s1,squad_v2_5727ebe03acd2414000deff0,1,"His presidency also encouraged and coincided with an Egyptian cultural boom, and launched large industrial projects, including the Aswan Dam and Helwan City.",173,330,Elaboration,NS,6.0,0.75,0.3333333333333333,1.791759469228055,0.0957264957264957,0.0,missing,0.7391304347826086,3.1780538303479458,0.7391304347826086,5,30.76807692307696,,,,0.1153846153846153,0.1538461538461538,0.0384615384615384,0.0,0.1153846153846153,0.0384615384615384,,0.0,0.0,0.1153846153846153,0.0384615384615384,2,0,8,26,0.0,0.3076923076923077,173.56723861151633,6.198829950411297,7.394800642379442,2.9091689346391587,4.320657773122503,"Nasser remains an iconic figure in the Arab world, particularly for his strides towards social justice and Arab unity, modernization policies, and anti-imperialist efforts.","Nasser's detractors criticize his authoritarianism, his government's human rights violations, his populist relationship with the citizenry, and his failure to establish civil institutions, blaming his legacy for future dictatorial governance in Egypt.","Nasser remains an iconic figure in the Arab world, particularly for his strides towards social justice and Arab unity, modernization policies, and anti-imperialist efforts. [SEP] His presidency also encouraged and coincided with an Egyptian cultural boom, and launched large industrial projects, including the Aswan Dam and Helwan City. [SEP] Nasser's detractors criticize his authoritarianism, his government's human rights violations, his populist relationship with the citizenry, and his failure to establish civil institutions, blaming his legacy for future dictatorial governance in Egypt.",0.47600528597831726,0
6.59375,32,0.875,0.0,0.0,0.0625,squad_v2_5727ebe03acd2414000deff0_s2,squad_v2_5727ebe03acd2414000deff0,2,"Nasser's detractors criticize his authoritarianism, his government's human rights violations, his populist relationship with the citizenry, and his failure to establish civil institutions, blaming his legacy for future dictatorial governance in Egypt.",331,582,Purpose,NS,5.0,0.75,0.6666666666666666,0.6931471805599453,0.0688346883468834,0.0,missing,0.8125,3.4965075614664802,0.8125,5,2.388461538461541,,,,0.2051282051282051,0.0512820512820512,0.1025641025641025,0.0512820512820512,0.0,0.0256410256410256,,0.0,0.0,0.1025641025641025,0.0,4,0,14,39,0.0,0.358974358974359,238.11198689694223,5.53748806737075,8.319586686595587,3.0802943484106216,5.524139704783938,"His presidency also encouraged and coincided with an Egyptian cultural boom, and launched large industrial projects, including the Aswan Dam and Helwan City.",Historians describe Nasser as a towering political figure of the Middle East in the 20th century.,"His presidency also encouraged and coincided with an Egyptian cultural boom, and launched large industrial projects, including the Aswan Dam and Helwan City. [SEP] Nasser's detractors criticize his authoritarianism, his government's human rights violations, his populist relationship with the citizenry, and his failure to establish civil institutions, blaming his legacy for future dictatorial governance in Egypt. [SEP] Historians describe Nasser as a towering political figure of the Middle East in the 20th century.",0.571251630783081,1
5.133333333333334,15,0.9333333333333332,0.0666666666666666,0.0,0.2,squad_v2_5727ebe03acd2414000deff0_s3,squad_v2_5727ebe03acd2414000deff0,3,Historians describe Nasser as a towering political figure of the Middle East in the 20th century.,583,680,Joint,NN,2.0,1.0,1.0,1.3862943611198906,0.048780487804878,0.0,missing,0.625,2.833213344056216,0.625,0,40.2858823529412,,,,0.1176470588235294,0.1764705882352941,0.0588235294117647,0.0,0.0,0.0588235294117647,,0.0588235294117647,0.0,0.1176470588235294,0.0,0,0,6,17,0.0,0.3529411764705882,69.28310682789267,3.4641553413946333,4.187848503918938,2.559257209269979,3.572062070180719,"Nasser's detractors criticize his authoritarianism, his government's human rights violations, his populist relationship with the citizenry, and his failure to establish civil institutions, blaming his legacy for future dictatorial governance in Egypt.",,"Nasser's detractors criticize his authoritarianism, his government's human rights violations, his populist relationship with the citizenry, and his failure to establish civil institutions, blaming his legacy for future dictatorial governance in Egypt. [SEP] Historians describe Nasser as a towering political figure of the Middle East in the 20th century. [SEP] ",0.4641425311565399,0
